,S_No,user_id,username,tweet,unix_time,title,year,rating
1604,762705,599643292,esmailmomar,I rated Life of Pi 9/10 ,1389750069,,,
1605,762706,330301436,abdullah7720,I rated A.C.O.D. 6/10 ,1389749956,,,
1606,762707,385391955,thomas_deejay,I rated Savages 6/10 ,1389749949,,,
1607,762708,44144302,LiqRom,I rated Manny Come Home 8/10 ,1389749841,,,
1608,762709,846101336,ialirazanaqvi,I rated Blue Jasmine 4/10 ,1389749616,,,
1609,762710,21062431,aldoperez,I rated It's All Gone Pete Tong by Michael Dowse 8/10 ,1389749488,,,
1610,762711,52673615,MihaelSoos,I rated Ledeno kraljestvo 8/10 ,1389749145,,,
1611,762712,297002213,GavinSpoors94,I rated Blue Valentine 8/10 ,1389749039,,,
1612,762713,244825839,evko_,I rated ''The Secret Life of Walter Mitty'' 8/10 ,1389748728,,,
1613,762714,148700487,NiekMegens,I rated Generation War 9/10 ,1389748266,,,
1614,762715,870689142,Will_AL_Davis,I rated Her 10/10 ,1389748165,,,
1615,762716,58668335,alawenhooo,I rated The Secret Life of Walter Mitty 8/10 ,1389748029,,,
1616,762717,397258688,H______K______T,I rated The Hangover 6/10 ,1389747867,,,
1617,762718,153533705,PeppermintShore,I rated Jack the Giant Slayer 6/10 ,1389747624,,,
1618,762719,257611566,GavEvans81,I rated The House of the Devil 4/10 ,1389747373,,,
1619,762720,385391955,thomas_deejay,I rated Духless 7/10 ,1389747252,,,
1620,762721,385391955,thomas_deejay,I rated The Hobbit: The Desolation of Smaug 8/10 ,1389747209,,,
1621,762722,385417963,CB52CAM,I rated Mandela: Long Walk to Freedom 7/10 ,1389746689,,,
1622,762723,38654649,ralphg_ni,I rated Lilyhammer 9/10 ,1389746550,,,
1623,762724,42819465,salimozmen,I rated Prince Avalanche 6/10 ,1389746530,,,
1624,762725,39012238,michelelonghi,I rated Il petroliere 9/10 ,1389746455,,,
1625,762726,27422062,Martyvike,I rated The Secret Life of Walter Mitty 7/10 ,1389746441,,,
1626,762727,36077970,t3mmar,I rated The Ladykillers 6/10 ,1389746141,,,
1627,762728,466703492,naatanen,I rated Salainen agentti 007 ja tri No 7/10 ,1389746073,,,
1628,762729,22294712,DarrenLA,I rated Pacific Rim 8/10 ,1389746055,,,
1629,762730,265286418,tifosidex,I rated Lone Survivor 7/10 ,1389745853,,,
1630,762731,21089911,KaranArora,I rated The Wolf of Wall Street 8/10 ,1389745803,,,
1631,762732,17084931,joan1981,I rated Star Trek Into Darkness 7/10 ,1389745786,,,
1632,762733,265286418,tifosidex,I rated Hancock 7/10 ,1389745495,,,
1633,762734,398969123,Abdullhaqmi,I rated The Heat 6/10 ,1389745228,,,
1634,762735,118814937,H_Squire,I rated The Wolf of Wall Street 9/10 ,1389745131,,,
1635,762736,58668335,alawenhooo,I rated Enemy at the Gates 8/10 ,1389744283,,,
1636,762737,191653987,talalma,I rated Captain Phillips 6/10 ,1389743886,,,
1637,762738,123536907,Queztah,I rated The Kings of Summer 8/10 ,1389743798,,,
1638,762739,277446668,far7aziz,I rated The Usual Suspects 10/10 ,1389743395,,,
1639,762740,56035942,Pratik_dutta007,I rated TRON: Legacy 8/10 ,1389743003,,,
1640,762741,251489864,vivekindrayan,I rated Pandorum 5/10 ,1389743002,,,
1641,762742,248675738,markveiga,I rated Dallas Buyers Club 8/10 ,1389742956,,,
1642,762743,357911166,talloolly,I rated The Ladykillers 10/10 ,1389742716,,,
1643,762744,264079516,Zahrama7,I rated Qubool Hai 9/10 ,1389742057,,,
1644,762745,49410935,KingKevX,I rated The Wire 10/10 ,1389741965,,,
1645,762746,377762038,DunderXMifflin,I rated The Way Way Back 7/10 ,1389741646,,,
1646,762747,25910853,erray1,I rated The Wolf of Wall Street 9/10 ,1389741091,,,
1647,762748,568572966,nurlansalkhayev,I rated The Good Samaritan Killer 7/10 ,1389740691,,,
1648,762749,301886796,El7mn_92,I rated The Wolf of Wall Street 7/10 ,1389740220,,,
1649,762750,539141285,StigLykkenNygrd,I rated The Incredible Burt Wonderstone 6/10 ,1389740032,,,
1650,762751,343533895,snatt0r,I rated Her 10/10 ,1389740030,,,
1651,762752,363853315,crumblycheddar,I rated About Time 9/10 ,1389739996,,,
1652,762753,1480364526,SVicT13,I rated The Hunt 7/10 ,1389739076,,,
1653,762754,2194435111,MonsieurCacas,I rated 800 Bullets 7/10 ,1389738839,,,
1654,762755,727975346,grigokach,I rated True Detective 10/10 ,1389738557,,,
1655,762756,413689715,GstRanda,I rated Carrie 6/10 ,1389738491,,,
1656,762757,2235422861,bryanmj96,I rated Now You See Me 10/10 ,1389738402,,,
1657,762758,2235422861,bryanmj96,I rated Fast &amp; Furious 6 9/10 ,1389738368,,,
1658,762759,356672183,aak112,I rated The Circus 8/10 ,1389738090,,,
1659,762760,356672183,aak112,I rated Ip Man 9/10 ,1389738033,,,
1660,762761,356672183,aak112,I rated Hunger 7/10 ,1389738017,,,
1661,762762,356672183,aak112,I rated Enough Said 7/10 ,1389738001,,,
1662,762763,1357554517,AidaNoori,I rated Breaking Bad 10/10 ,1389737837,,,
1663,762764,41061852,nassoor771,I rated His Last Vow 9/10 ,1389737652,,,
1664,762765,825756690,vw_jelle,I rated Pitch Black 8/10 ,1389737433,,,
1665,762766,188227249,IzzadZahari,I rated The Wolf of Wall Street 10/10 ,1389737420,,,
1666,762767,825756690,vw_jelle,I rated The Chronicles of Riddick 9/10 ,1389737378,,,
1667,762768,825756690,vw_jelle,I rated Riddick 8/10 ,1389737348,,,
1668,762769,825756690,vw_jelle,I rated The Conjuring 9/10 ,1389737323,,,
1669,762770,825756690,vw_jelle,I rated Carrie 6/10 ,1389737293,,,
1670,762771,825756690,vw_jelle,I rated Open Grave 8/10 ,1389737258,,,
1671,762772,59497643,khasya_1,I rated The Goldbergs 7/10 ,1389737132,,,
1672,762773,99204847,ERIOKURA,I rated American Hustle 4/10 ,1389737106,,,
1673,762774,171441538,lamayatim,I rated Blue Jasmine 7/10 ,1389736847,,,
1674,762775,232161536,wayneatem10,I rated Captain Phillips 9/10 ,1389736353,,,
1675,762776,342514044,rodritsm,I rated Snowtown 8/10 ,1389736258,,,
1676,762777,248675738,markveiga,I rated Oblivion 7/10 ,1389734949,,,
1677,762778,24418669,Steviioo,I rated The Secret Life of Walter Mitty 8/10 ,1389734922,,,
1678,762779,24405447,scott_duffey,I rated Gravity 9/10 ,1389734858,,,
1679,762780,45051465,si_mulvaney,I rated Gravity 9/10 ,1389734528,,,
1680,762781,23579182,nickharvey2242,I rated Her 9/10 ,1389734291,,,
1681,762782,143473531,gvas26,I rated #TheEast 4/10 ,1389734026,,,
1682,762783,1196168575,mosab1421,I rated The Wave 8/10 ,1389732714,,,
1683,762784,430847117,JustinGrega,I rated Jackass Presents: Bad Grandpa 7/10 ,1389731579,,,
1684,762785,1196168575,mosab1421,I rated My Left Foot 10/10 ,1389731102,,,
1685,762786,153549613,absence_ofmind,I rated Blue Jasmine 6/10 ,1389731050,,,
1686,762787,725898151,justlimla90,I rated Last Vegas 6/10 ,1389730972,,,
1687,762788,38817462,MOHIT881923,I rated Don Jon 7/10 ,1389730684,,,
1688,762789,1291763293,leekhan1980,I rated The King of Pigs 9/10 ,1389730631,,,
1689,762790,83891920,nc229,I rated The Secret Life of Walter Mitty 6/10 ,1389730303,,,
1690,762791,28920032,osieardi,I rated The Wolf of Wall Street 8/10 ,1389729930,,,
1691,762792,495602397,ale_pinto_,I rated Ender's Game 7/10 ,1389729688,,,
1692,762793,71709167,unusualrant,I rated Dedh Ishqiya 8/10 ,1389729124,,,
1693,762794,214869524,Bahauldin,I rated Che: Part Two 8/10 ,1389728683,,,
1694,762795,214869524,Bahauldin,I rated Che: Part One 8/10 ,1389728668,,,
1695,762796,30006295,Funmmz,I rated Devious Maids 7/10 ,1389728655,,,
1696,762797,70224128,WorkerB3e,I rated Lone Survivor 10/10 ,1389728606,,,
1697,762798,188490416,danil0908,I rated You're Next 3/10 ,1389728446,,,
1698,762799,327474801,Poly_Maus,I rated In a World... 7/10 ,1389728058,,,
1699,762800,160836034,TuTuCcIo_BlackD,I rated Iron Man 8/10 ,1389727936,,,
1700,762801,2202432791,ConsciousGame,I rated The Master 7/10 ,1389727314,,,
1701,762802,833012252,KennedyMike4,I rated Jerry Maguire 6.5/10 ,1389727306,,,
1702,762803,51400780,nissanya,I rated Gravity 7/10  http://t.co/o5dQlEnCNJ,1389726968,,,
1703,762804,354150156,bamanda20,I rated Her 7/10 ,1389726625,,,
1704,762805,415822418,Paov1988,I rated #AmericanHustle - L'apparenza inganna 7/10 ,1389726167,,,
1705,762806,235873057,gavsouthern,I rated Paradise Road 7/10 ,1389726094,,,
1706,762807,235873057,gavsouthern,I rated Rising Sun 6/10 ,1389725905,,,
1707,762808,25166912,jmasseysr7,I rated Savages 10/10 ,1389725738,,,
1708,762809,415822418,Paov1988,I rated #Lagrandebellezza 9/10 ,1389725610,,,
1709,762810,415822418,Paov1988,I rated #Ilcapitaleumano 8/10 ,1389725552,,,
1710,762811,397929206,ShamiCPH,I rated Mob City 8/10 ,1389725242,,,
1711,762812,337174540,ScottDaley26,I rated Dallas Buyers Club 9/10 ,1389724863,,,
1712,762813,532959856,sayanything80s,I rated The Beast and the Beauty 10/10 ,1389723990,,,
1713,762814,532959856,sayanything80s,I rated Singles 9/10 ,1389723949,,,
1714,762815,532959856,sayanything80s,I rated Say Anything... 10/10 ,1389723826,,,
1715,762816,398969123,Abdullhaqmi,I rated Olympus Has Fallen 6/10 ,1389722591,,,
1716,762817,19653119,vincenpg,I rated Last Vegas 6/10 ,1389722123,,,
1717,762818,66271971,ojiSatriani,I rated The Legend of Hercules 5/10 ,1389721600,,,
1718,762819,59497643,khasya_1,I rated Hello Ladies 8/10 ,1389721236,,,
1719,762820,27435437,manina22,I rated The Perks of Being a Wallflower 7/10 ,1389721174,,,
1720,762821,45796241,catharsispro,I rated Star Trek: Generations 7/10 ,1389721096,,,
1721,762822,587299760,tezsar08,I rated Riddick 5/10 ,1389720456,,,
1722,762823,1455256008,nascinefilas,I rated In the House 8/10 ,1389720240,,,
1723,762824,50933404,bapdan,I rated The Company You Keep 7/10 ,1389720138,,,
1724,762825,856766078,Prem_Mini,I rated Breaking Bad 10/10 ,1389720115,,,
1725,762826,50933404,bapdan,I rated Lone Survivor 9/10 ,1389720045,,,
1726,762827,458303572,1979Kim,I rated The Secret Life of Walter Mitty 10/10 ,1389719713,,,
1727,762828,281613291,sween_dogg,I rated Silver Linings Playbook 9/10 ,1389719458,,,
1728,762829,476393579,jackdwhiskey,I rated The Fifth Estate 6/10 ,1389719015,,,
1729,762830,110194095,julius_saragih,I rated Breaking Bad 10/10 ,1389718398,,,
1730,762831,61905548,Author_SGoddard,I rated The Hangover Part III 6/10 ,1389717901,,,
1731,762832,350329471,ICallHerPoppy,I rated Homegrown 7/10 ,1389716886,,,
1732,762833,334943965,M7md_Sleem,I rated Last Vegas 7/10 ,1389716879,,,
1733,762834,8028442,game_rate,I rated Her 10/10 ,1389715721,,,
1734,762835,185609228,Tinybug80,I rated Dallas Buyers Club 8/10 ,1389715554,,,
1735,762836,451556513,theSirNobody,I rated Vive la France 7/10 ,1389715455,,,
1736,762837,419786352,Gravity__7,I rated Last Vegas 7/10  http://t.co/jyVN14IFbL,1389714847,,,
1737,762838,44144302,LiqRom,I rated Μάρτυς Κατηγορίας 9/10 ,1389714769,,,
1738,762839,29639832,chillinbrooke_,I rated Tinker Tailor Soldier Spy 10/10 ,1389714159,,,
1739,762840,846101336,ialirazanaqvi,I rated About Time 7/10 ,1389714114,,,
1740,762841,29639832,chillinbrooke_,I rated Reservoir Dogs 8/10 ,1389714091,,,
1741,762842,29639832,chillinbrooke_,I rated Martyrs 9/10 ,1389713991,,,
1742,762843,44144302,LiqRom,I rated Ο Άγνωστος του Εξπρές 8/10 ,1389713959,,,
1743,762844,16542144,horacebury,I rated Flight of the Navigator 10/10 ,1389713946,,,
1744,762845,16542144,horacebury,I rated Fantastic 4: Rise of the Silver Surfer 2/10 ,1389713918,,,
1745,762846,16542144,horacebury,I rated Fantastic Four 3/10 ,1389713872,,,
1746,762847,16542144,horacebury,I rated Avatar 7/10 ,1389713856,,,
1747,762848,16542144,horacebury,I rated The Black Hole 5/10 ,1389713831,,,
1748,762849,16542144,horacebury,I rated Rocketeer 10/10 ,1389713814,,,
1749,762850,16542144,horacebury,I rated The Last Starfighter 10/10 ,1389713743,,,
1750,762851,44144302,LiqRom,I rated Σιωπηλός Μάρτυς 9/10 ,1389713724,,,
1751,762852,16542144,horacebury,I rated E.T. the Extra-Terrestrial 10/10 ,1389713715,,,
1752,762853,29639832,chillinbrooke_,I rated A Serbian Film 8/10 ,1389713043,,,
1753,762854,17588399,matiknez,I rated Psycho 8/10 ,1389711487,,,
1754,762855,110516435,ribbnshopsunday,I rated Out of the Furnace 9/10 ,1389711470,,,
1755,762856,244490074,Eyelessalan,I rated Insidious: Chapter 2 6/10 ,1389709983,,,
1756,762857,244490074,Eyelessalan,I rated Olympus Has Fallen 6/10 ,1389709952,,,
1757,762858,244490074,Eyelessalan,I rated Captain Phillips 8/10 ,1389709926,,,
1758,762859,294457627,darthalvy,I rated World War Z 7/10 ,1389709020,,,
1759,762860,238227554,imantosh,I rated Back to the Future Part III 9/10 ,1389708252,,,
1760,762861,238227554,imantosh,I rated Back to the Future Part II 10/10 ,1389708212,,,
1761,762862,238227554,imantosh,I rated Back to the Future 10/10 ,1389707931,,,
1762,762863,350329471,ICallHerPoppy,I rated American Beauty 9/10 ,1389707472,,,
1763,762864,62831232,philsquick,I rated Insidious: Chapter 2 4/10 ,1389707215,,,
1764,762865,305628277,UooshO_o,I rated Now You See Me 10/10 ,1389706988,,,
1765,762866,305628277,UooshO_o,I rated Curse of Chucky 2/10 ,1389706934,,,
1766,762867,305628277,UooshO_o,I rated The Great Gatsby 6/10 ,1389706821,,,
1767,762868,260260509,SmilesFive,I rated The Kings of Summer 9/10 ,1389705940,,,
1768,762869,350329471,ICallHerPoppy,I rated Star Wars: Episode VI - Return of the Jedi 8/10 ,1389705771,,,
1769,762870,14224905,vinitneo,I rated Saving Mr. Banks 7/10 ,1389705668,,,
1770,762871,243266040,Eng_Burezq,I rated Whiteout 5/10 ,1389705482,,,
1771,762872,1411984622,Vikstalgic,"I rated Swades: We, the People 10/10 ",1389705316,,,
1772,762873,419786352,Gravity__7,I rated Escape Plan 7/10  http://t.co/Bk0fIi0gMD,1389705062,,,
1773,762874,24005213,WDSPRMaven,I rated Sex and the City 9/10 ,1389702845,,,
1774,762875,413689715,GstRanda,I rated The Butler 7/10 ,1389702803,,,
1775,762876,298759392,ivanV23,I rated American Hustle 8/10  http://t.co/uEnGYtDoHN,1389702436,,,
1776,762877,174229813,VictorAMal,I rated Brain Games 10/10 ,1389702237,,,
1777,762878,66271971,ojiSatriani,I rated Olympus Has Fallen 7/10 ,1389701743,,,
1778,762879,462504972,CiaoCR7,I rated The Book Thief 9/10 ,1389701240,,,
1779,762880,17666650,MrWasson,I rated Elysium 4/10 ,1389700670,,,
1780,762881,218421674,ubze,I rated Blue Jasmine 8/10 ,1389699720,,,
1781,762882,233688463,Books_Not_Wooks,I rated The Thin Man 8/10 ,1389699686,,,
1782,762883,327745951,MoaiadAbdullah,I rated The Wolf of Wall Street 7/10 ,1389699335,,,
1783,762884,45953971,quodavid,I rated Her 8/10 ,1389699237,,,
1784,762885,68947574,already_ded,I rated Olympus Has Fallen 7/10 ,1389698999,,,
1785,762886,241824963,Shishio_H,I rated Texas Chainsaw 3D 3/10 ,1389698593,,,
1786,762887,170856531,TheJoelest,I rated Raging Bull 9/10 ,1389698383,,,
1787,762888,87087710,michaelmaycomix,I rated Alien: Resurrection 6/10 ,1389698370,,,
1788,762889,21515016,PackJT,I rated The Great Gatsby 8/10 ,1389698349,,,
1789,762890,21515016,PackJT,I rated World War Z 7/10 ,1389698302,,,
1790,762891,21515016,PackJT,I rated Donnie Brasco 8/10 ,1389697535,,,
1791,762892,21515016,PackJT,I rated American Gangster 9/10 ,1389697492,,,
1792,762893,21515016,PackJT,I rated We're the Millers 7/10 ,1389697384,,,
1793,762894,21515016,PackJT,I rated Horrible Bosses 7/10 ,1389697140,,,
1794,762895,1549284674,landon1620251,I rated Porco Rosso 9/10 ,1389696799,,,
1795,762896,53836199,RiefkyGenap,I rated His Last Vow 9/10 ,1389696452,,,
1796,762897,295030062,laruelandon,I rated Hit and Run 8/10  http://t.co/ydQxr00Lzl,1389696131,,,
1797,762898,20077038,DrewRit21,I rated Act of Valor 7/10  http://t.co/sGFUybHark,1389696004,,,
1798,762899,87673300,vesio2006,I rated Argo 10/10  http://t.co/nxbRZ9JkHA,1389695709,,,
1799,762900,251489864,vivekindrayan,I rated White House Down 5/10 ,1389695482,,,
1800,762901,68545264,rodotaz,I rated Dallas Buyers Club 9/10 ,1389695194,,,
1801,762902,76766207,MoNoVeNuS,I rated El Hobbit 2: La desolación de Smaug 7/10 ,1389695082,,,
1802,762903,76766207,MoNoVeNuS,I rated Blancanieves 6/10 ,1389694993,,,
1803,762904,30625066,MichaelSaouli,I rated Free to Be You and Me 6/10 ,1389694834,,,
1804,762905,68917505,TateLeon,I rated Ender's Game 7.5/10 ,1389694177,,,
1805,762906,15044755,wilburguerra,I rated Ninja Assassin 6/10 ,1389694170,,,
1806,762907,90989279,HeavyJay82,I rated V for Vendetta 8/10 ,1389693859,,,
1807,762908,231298648,ASPhotographyca,I rated Passion Play 7/10 ,1389693401,,,
1808,762909,43133293,Dr_Yaman55,I rated Monster-in-Law 5/10 ,1389693255,,,
1809,762910,451699088,MICHAELSONDAY,I rated Slap Shot 10/10  http://t.co/lBqcy72P4K,1389693172,,,
1810,762911,68181319,amarinm_,I rated El planeta de los simios (R)evolución 6/10 ,1389692722,,,
1811,762912,816219379,moviemikericci,I rated Safety Not Guaranteed 7/10 ,1389692558,,,
1812,762913,1085153702,ChelZBlue,I rated Perfect Sense 7/10 ,1389692131,,,
1813,762914,30625066,MichaelSaouli,I rated Does Kyle Dream of Electric Fish? 6/10 ,1389692119,,,
1814,762915,30625066,MichaelSaouli,I rated Come to Your Senses 6/10 ,1389692106,,,
1815,762916,270821215,evillaquiran,I rated Suits 10/10 ,1389691988,,,
1816,762917,93016665,orgesaa,I rated Hannibal 10/10 ,1389691872,,,
1817,762918,253803673,tanmanswanson,I rated South Park 10/10 ,1389691641,,,
1818,762919,274635310,Styl_oh,I rated Casablanca 10/10 ,1389691259,,,
1819,762920,1002901076,RockyRodino,I rated Ain't Them Bodies Saints 9/10  http://t.co/Fz13QhYnPP,1389691176,,,
1820,762921,142300995,_bintie,I rated The Expendables 2 7/10 ,1389691161,,,
1821,762922,142300995,_bintie,I rated The Avengers 7/10 ,1389691122,,,
1822,762923,142300995,_bintie,I rated 2 Guns 5/10 ,1389691090,,,
1823,762924,142300995,_bintie,I rated Delivery Man 5/10 ,1389691069,,,
1824,762925,142300995,_bintie,I rated Life of Pi 7/10 ,1389691011,,,
1825,762926,142300995,_bintie,I rated The Legend of Hercules 7/10 ,1389690977,,,
1826,762927,32774156,Krdz1,I rated Runner Runner 8/10 ,1389690929,,,
1827,762928,27796965,DapperDad66,I rated Mud 8/10 ,1389690816,,,
1828,762929,77268987,Charlie300895,I rated His Last Vow 10/10 ,1389689949,,,
1829,762930,461058753,Mohossamm,I rated Slapsgiving 3: Slappointment in Slapmarra 10/10 ,1389689947,,,
1830,762931,48507915,shotguts_,I rated His Last Vow 10/10 ,1389689684,,,
1831,762932,56686119,shirleysoares,I rated Elite Squad: The Enemy Within 10/10 ,1389689441,,,
1832,762933,32501319,ChuyCortez,I rated Último viaje a Las Vegas 7.5/10 ,1389689115,,,
1833,762934,294681913,iMish3al,I rated #CaptainPhillips 9/10 ,1389688970,,,
1834,762935,356672183,aak112,I rated The Hurricane 9/10 ,1389688664,,,
1835,762936,143473531,gvas26,I rated #CaptainPhillips 9/10 ,1389688293,,,
1836,762937,20593328,Tyler_Nohe,I rated American Hustle 8/10 ,1389687969,,,
1837,762938,98916862,Mairtin__,I rated Lone Survivor 8/10 ,1389687966,,,
1838,762939,14840992,chuck21,I rated Cuestión de tiempo 10/10 ,1389687315,,,
1839,762940,51460331,mrhugosworld,I rated The Score 7/10 ,1389687087,,,
1840,762941,349163265,VitalikVas,I rated Гравитация 7/10 ,1389686895,,,
1841,762942,115782470,skamidg,I rated King Kong 9/10 ,1389686662,,,
1842,762943,230429599,Sir_WaLeeD,I rated Last Vegas 7/10 ,1389686596,,,
1843,762944,339132686,333assaf,I rated Gravity 10/10 ,1389686592,,,
1844,762945,288316068,JayashreeMegan,I rated The Big Lebowski 9/10 ,1389686353,,,
1845,762946,22683251,BigPinch22,I rated Paranormal Activity: The Marked Ones 6/10 ,1389686255,,,
1846,762947,26029122,NGeorgiaLife,I rated La otra familia 8/10 ,1389686040,,,
1847,762948,14191744,topozzz,I rated Casino Royale 7/10 ,1389685907,,,
1848,762949,19596941,Osharkawy,I rated Her 10/10 ,1389685708,,,
1849,762950,17237329,gwackr,I rated Stargate 6/10 ,1389685561,,,
1850,762951,93016665,orgesaa,I rated 9 10/10 ,1389685448,,,
1851,762952,25812222,Manfonse,I rated West Is West 6/10 ,1389685089,,,
1852,762953,554549440,capt_weeble,I rated True Detective 10/10 ,1389684893,,,
1853,762954,30681428,Mr_Milla,I rated Les sentiers de la gloire 8/10 ,1389684637,,,
1854,762955,385130287,SaaD_AlBallaa,I rated Last Vegas 6/10 ,1389684495,,,
1855,762956,32613740,NetoMion,I rated Mato Sem Cachorro 4/10 ,1389683834,,,
1856,762957,363553470,MoDoY88,I rated Real Steel 9/10 ,1389683742,,,
1857,762958,325152090,kostacurtas,I rated The Secret Life of Walter Mitty 9/10 ,1389683595,,,
1858,762959,91672754,tspinz,I rated Youngstown Boys 9/10. It's amazing how these docs seem to just get better and better,1389682751,,,
1859,762960,92142272,gervdani,I rated The Book Thief 6/10 ,1389682722,,,
1860,762961,68661619,oviqs,I rated Jackass Presents: Bad Grandpa 8/10 ,1389682490,,,
1861,762962,1085153702,ChelZBlue,I rated Paranormal Activity: The Marked Ones 4/10 ,1389682428,,,
1862,762963,1085153702,ChelZBlue,I rated Frozen 6/10 ,1389682400,,,
1863,762964,228164963,maqamess,I rated 12 Years a Slave 7/10 ,1389681837,,,
1864,762965,329724644,thatJasonBump,I rated The Wolf of Wall Street 10/10 ,1389681600,,,
1865,762966,46624828,vreza,I rated His Last Vow 9/10 ,1389681352,,,
1866,762967,112200644,m7md_alawadhi,I rated 2 Guns 6/10 ,1389681309,,,
1867,762968,57013233,FinnegansTake,I rated The Wolf of Wall Street 10/10 ,1389681225,,,
1868,762969,45826125,zoltanmora,I rated Két tűz között 6/10  http://t.co/tEwbryfQAX,1389681196,,,
1869,762970,38637284,foldedSoul,I rated Anchorman 2: The Legend Continues 7/10 ,1389680964,,,
1870,762971,38637284,foldedSoul,I rated Anchorman: The Legend of Ron Burgundy 7/10 ,1389680928,,,
1871,762972,221617176,Ali4Gunners,I rated The Sessions 7/10 ,1389680771,,,
1872,762973,5631202,Majid_Arvanaghi,I rated Gravity 7/10  http://t.co/p2eTIrOcDI,1389680617,,,
1873,762974,245377211,von_dude,I rated Oldboy 8/10 ,1389680505,,,
1874,762975,16424574,StarbucksMgr3,I rated Skylanders: SWAP Force 10/10 ,1389680389,,,
1875,762976,1493803398,TeeShammaa,I rated All Is Lost 6/10 ,1389680147,,,
1876,762977,108958279,ChildishJambino,I rated Don Jon 8/10 ,1389680038,,,
1877,762978,1144414446,OfficialNoah414,I rated Lone Survivor 10/10 ,1389679991,,,
1878,762979,50836529,jennypenny131,I rated Last Vegas 5/10 ,1389679966,,,
1879,762980,128655695,albarr1978,I rated The Mechanic 4/10 ,1389679813,,,
1880,762981,1377348589,Mattieboo21,I rated Left 4 Dead 2 8/10 ,1389679683,,,
1881,762982,570917022,S_Mutihi,I rated The Silence 8/10 ,1389679629,,,
1882,762983,127879288,wasp898,I rated Disconnect (2012) 7/10  http://t.co/upFgkPQ0UQ,1389679480,Disconnect,2012,7/10  http://t.co/upFgkPQ0UQ
1883,762984,19825162,KellySWhalley,I rated Jackass Presents: Bad Grandpa 7/10 ,1389679228,,,
1884,762985,230429599,Sir_WaLeeD,I rated Captain Phillips 8/10 ,1389678695,,,
1885,762986,51460331,mrhugosworld,I rated He's Just Not That Into You 7/10 ,1389678667,,,
1886,762987,51460331,mrhugosworld,I rated The Switch 7/10 ,1389678648,,,
1887,762988,46087719,cameronpo9,I rated You're Next 6/10 ,1389678369,,,
1888,762989,84501713,diegolamanno,I rated 42 9/10 ,1389678130,,,
1889,762990,22678036,clairelynow,I rated Would You Rather 6/10 ,1389677962,,,
1890,762991,1964907554,devon2v,I rated Almost Human 10/10 ,1389677879,,,
1891,762992,51460331,mrhugosworld,I rated Prisoners 8/10 ,1389677838,,,
1892,762993,324470803,Chips_T95,I rated Pool Shark 7/10 ,1389677824,,,
1893,762994,620953,BuckeyefromMich,I rated Bad Friend 7/10 ,1389677331,,,
1894,762995,25812222,Manfonse,I rated Jackass Presents: Bad Grandpa 5/10 ,1389677319,,,
1895,762996,503047639,AdamCH91,I rated The Hunger Games: Catching Fire 7/10 ,1389677133,,,
1896,762997,288316068,JayashreeMegan,I rated The Doors 9/10 ,1389677030,,,
1897,762998,39078599,fluxze,I rated True Detective 10/10 ,1389676797,,,
1898,762999,89414810,giorgostatsios,I rated Doodlebug 6/10 ,1389676768,,,
1899,763000,88971759,EL3WIS,I rated Metallica Through the Never 6/10 ,1389676748,,,
1900,763001,22678036,clairelynow,I rated #Bronies: The Extremely Unexpected Adult Fans of My Little Pony 6/10 ,1389676549,,,
1901,763002,361133222,EspenMowinckel,I rated True Detective 9/10 ,1389676541,,,
1902,763003,89414810,giorgostatsios,I rated Spider 7/10 ,1389676528,,,
1903,763004,1187,IronMAN,I rated Cloud Atlas 7/10 ,1389676369,,,
1904,763005,10842832,chriswnewman,I rated The Railway Man 9/10  http://t.co/LjNPUw9Osh,1389676338,,,
1905,763006,235327687,Tony_Flo,I rated Don Jon 8/10 ,1389676273,,,
1906,763007,56634064,deluge33,I rated Shingeki no Kyojin 10/10 ,1389676241,,,
1907,763008,25812222,Manfonse,I rated Sunshine 7/10 ,1389675996,,,
1908,763009,30006295,Funmmz,I rated 300 9/10 ,1389675994,,,
1909,763010,89414810,giorgostatsios,I rated Geri's Game 5/10 ,1389675850,,,
1910,763011,78222779,kazer83,I rated Her 8/10  http://t.co/I3Iempi8zO,1389675799,,,
1911,763012,1102614894,jacobal27517399,I rated The Number 23 10/10 ,1389675783,,,
1912,763013,87673300,vesio2006,I rated Thor: O Mundo Sombrio 7/10  http://t.co/0cuJ5SxxNj,1389675568,,,
1913,763014,89414810,giorgostatsios,I rated Vincent 8/10 ,1389675530,,,
1914,763015,115504129,Gregorywaelkens,I rated Escape Plan 7/10 ,1389675406,,,
1915,763016,68661619,oviqs,I rated The Wolf of Wall Street 8/10 ,1389675323,,,
1916,763017,87673300,vesio2006,I rated Harry Potter e as Relíquias da Morte: Parte 1 8/10  http://t.co/yGYUQkDJRk,1389675235,,,
1917,763018,89414810,giorgostatsios,I rated Partly Cloudy 7/10 ,1389675091,,,
1918,763019,89911531,Marct009,I rated American Hustle 7/10 ,1389675042,,,
1919,763020,142033335,FunkyDrHuxtable,I rated American Hustle 9/10 ,1389674994,,,
1920,763021,457819149,RichieHughes3,I rated Seven Pounds (2008) 7/10,1389674841,Seven Pounds,2008,7/10
1921,763022,24418669,Steviioo,I rated Blackfish 8/10 ,1389674828,,,
1922,763023,89414810,giorgostatsios,I rated Dead on Time 8/10 ,1389674721,,,
1923,763024,210297486,dan_barret,I rated Jazmín Azul 9/10 ,1389674519,,,
